23368,is it going to rain in new york next week?,there will not be rain in new york next week. 
23369,thanks,anytime.
23370,is it going to rain in new york next week?,there will not be rain in new york next week. 
23371,thanks,anytime.
23372,i'm really in need of coffee: is there anything with no traffic between my coffee and me?,starbucks is 6 miles away with no traffic.
23373,what is the address?,starbucks is at 792 bedoin street.
23374,is there any route with no traffic to reach it?,"sure, there is no traffic in this moment, i sent you its location on your screen!"
23375,let's head over there. ,"i sent the route on your screen, drive carefully!"
23376,thanks for all your help. ,"you're welcome, always happy to help. "
23377,i'm really in need of coffee: is there anything with no traffic between my coffee and me?,starbucks is 6 miles away with no traffic.
23378,what is the address?,starbucks is at 792 bedoin street.
23379,is there any route with no traffic to reach it?,"sure, there is no traffic in this moment, i sent you its location on your screen!"
23380,let's head over there. ,"i sent the route on your screen, drive carefully!"
23381,thanks for all your help. ,"you're welcome, always happy to help. "
23382,i'm really in need of coffee: is there anything with no traffic between my coffee and me?,starbucks is 6 miles away with no traffic.
23383,what is the address?,starbucks is at 792 bedoin street.
23384,is there any route with no traffic to reach it?,"sure, there is no traffic in this moment, i sent you its location on your screen!"
23385,let's head over there. ,"i sent the route on your screen, drive carefully!"
23386,thanks for all your help. ,"you're welcome, always happy to help. "
23387,i'm really in need of coffee: is there anything with no traffic between my coffee and me?,starbucks is 6 miles away with no traffic.
23388,what is the address?,starbucks is at 792 bedoin street.
23389,is there any route with no traffic to reach it?,"sure, there is no traffic in this moment, i sent you its location on your screen!"
23390,let's head over there. ,"i sent the route on your screen, drive carefully!"
23391,thanks for all your help. ,"you're welcome, always happy to help. "
23392,i'm really in need of coffee: is there anything with no traffic between my coffee and me?,starbucks is 6 miles away with no traffic.
23393,what is the address?,starbucks is at 792 bedoin street.
23394,is there any route with no traffic to reach it?,"sure, there is no traffic in this moment, i sent you its location on your screen!"
23395,let's head over there. ,"i sent the route on your screen, drive carefully!"
23396,thanks for all your help. ,"you're welcome, always happy to help. "
23397,i'm really in need of coffee: is there anything with no traffic between my coffee and me?,starbucks is 6 miles away with no traffic.
23398,what is the address?,starbucks is at 792 bedoin street.
23399,is there any route with no traffic to reach it?,"sure, there is no traffic in this moment, i sent you its location on your screen!"
23400,let's head over there. ,"i sent the route on your screen, drive carefully!"
23401,thanks for all your help. ,"you're welcome, always happy to help. "
23402,i'm really in need of coffee: is there anything with no traffic between my coffee and me?,starbucks is 6 miles away with no traffic.
23403,what is the address?,starbucks is at 792 bedoin street.
23404,is there any route with no traffic to reach it?,"sure, there is no traffic in this moment, i sent you its location on your screen!"
23405,let's head over there. ,"i sent the route on your screen, drive carefully!"
23406,thanks for all your help. ,"you're welcome, always happy to help. "
23407,i'm really in need of coffee: is there anything with no traffic between my coffee and me?,starbucks is 6 miles away with no traffic.
23408,what is the address?,starbucks is at 792 bedoin street.
23409,is there any route with no traffic to reach it?,"sure, there is no traffic in this moment, i sent you its location on your screen!"
23410,let's head over there. ,"i sent the route on your screen, drive carefully!"
23411,thanks for all your help. ,"you're welcome, always happy to help. "
23412,i'm really in need of coffee: is there anything with no traffic between my coffee and me?,starbucks is 6 miles away with no traffic.
23413,what is the address?,starbucks is at 792 bedoin street.
23414,is there any route with no traffic to reach it?,"sure, there is no traffic in this moment, i sent you its location on your screen!"
23415,let's head over there. ,"i sent the route on your screen, drive carefully!"
23416,thanks for all your help. ,"you're welcome, always happy to help. "
23417,i'm really in need of coffee: is there anything with no traffic between my coffee and me?,starbucks is 6 miles away with no traffic.
23418,what is the address?,starbucks is at 792 bedoin street.
23419,is there any route with no traffic to reach it?,"sure, there is no traffic in this moment, i sent you its location on your screen!"
23420,let's head over there. ,"i sent the route on your screen, drive carefully!"
23421,thanks for all your help. ,"you're welcome, always happy to help. "
23422,schedule meeting,sure. what time would you like to have the meeting set? 
23423,schedule meeting,sure. what time would you like to have the meeting set? 
23424,schedule tennis for 10am on the tenth with tom,setting reminder for tennis at 10 am on the tenth with tom.
23425,thanks.,my pleasure. 
23426,schedule tennis for 10am on the tenth with tom,setting reminder for tennis at 10 am on the tenth with tom.
23427,thanks.,my pleasure. 
23428,schedule tennis for 10am on the tenth with tom,setting reminder for tennis at 10 am on the tenth with tom.
23429,thanks.,my pleasure. 
23430,schedule tennis for 10am on the tenth with tom,setting reminder for tennis at 10 am on the tenth with tom.
23431,thanks.,my pleasure. 
23432,schedule  a reminder that i have an optometrist appointment at 4 pm with alex next month on the 13th.,"okay, scheduling a reminder for your optometrist appointment at 4 pm next month on the 13th with alex."
23433,thanks.,you are welcome.
